ID,Y,X,Ca,Mg,Na,K,HCO3,CO3,Cl,SO4,cat_hex,an_hex,diamond_hex,Ca_meqL,Mg_meqL,Na_meqL,K_meqL,HCO3_meqL,CO3_meqL,Cl_meqL,SO4_meqL,anions,cations,NaK_meqL,NaK,EC,CBE,maj_cation,maj_anion,water_type,Alkcalc,TDScalc
543,-27.49248519,151.2700612,24.0,20.0,121.0,0.8,406.0,1.7,54.0,12.0,#68ff77,#ff4f29,#ceff69,1.197664554119467,1.6457519029006378,5.263211007609994,0.020461247675730147,6.653868077068181,0.05665797910986982,1.523156205310174,0.2498344846539168,8.483516746142142,13.410760967591553,5.283672255285723,121.52446187157163,-4.927244221449412,-0.22504712353943895,Na,HCO3,Na-HCO3,409.4,477.16446187157163
544,-27.61580118,151.2834197,29.0,14.0,94.0,1.3,295.0,1.3,64.0,2.0,#84ff78,#ff762c,#d9ff89,1.447178002894356,1.1520263320304465,4.088775493515202,0.03324952747306149,4.834707100332792,0.04332668990754751,1.8052221692565023,0.0416390807756528,6.724895040272494,10.843254376901328,4.122025020988263,94.80657548273005,-4.118359336628834,-0.23442192110473023,Na,HCO3,Na-HCO3,297.6,382.36657548273007
545,-27.55939853,151.30508490000003,29.0,20.0,100.0,0.9,375.0,6.5,54.0,4.0,#85ff8c,#ff5224,#e1ff6d,1.447178002894356,1.6457519029006378,4.349761163314044,0.023018903635196413,6.145814110592532,0.21663344953773755,1.523156205310174,0.0832781615513056,7.96888192699175,11.838490039693475,4.3727800669492405,100.57394153983253,-3.8696081127017257,-0.19536201567831246,Na,HCO3,Na-HCO3,388.0,440.3739415398325
546,-27.51758229,151.3891495,43.0,40.0,160.0,4.3,490.0,0.9,150.0,35.0,#87ffa1,#ff9e47,#e9ffbd,2.145815659464045,3.2915038058012756,6.959617861302471,0.10997920625704953,8.030530437840909,0.0299954007052252,4.2309894591949275,0.728683913573924,13.020199211314985,19.57651360038436,7.0695970675595206,162.60073255386897,-6.5563143890693745,-0.2011342194822858,Na,HCO3,Na-HCO3,491.8,725.6807325538689
547,-27.86977666,151.5004722,46.0,36.0,92.0,2.5,346.0,0.7,125.0,10.0,#c4ffd9,#ffb33a,#ffdcc7,2.2955237287289783,2.962353425221148,4.001780270248921,0.06394139898665671,5.670537819373377,0.023329756104064042,3.5258245493291063,0.208195403878264,9.42788752868481,13.38932049242128,4.065721669235578,93.51159839241829,-3.9614329637364705,-0.17361602524165598,Na,HCO3,Na-HCO3,347.4,518.9515983924183
548,-27.17008367,151.2755364,18.0,20.0,240.0,1.0,400.0,6.8,225.0,29.0,#31ff3f,#fff446,#70ff73,0.8982484155896002,1.6457519029006378,10.439426791953707,0.025576559594662682,6.555535051298701,0.22663191643947928,6.346484188792391,0.6037666712469656,13.732417827777539,23.474007021586978,10.46500335154837,240.69507708561252,-9.741589193809439,-0.2618254571152602,Na,HCO3,Na-HCO3,413.6,780.8550770856125
549,-27.78212838,151.41159040000002,56.0,28.0,98.0,2.5,462.0,1.2,74.0,3.0,#cbffbc,#ff5c26,#ffee7a,2.794550626278756,2.304052664060893,4.262765940047764,0.06394139898665671,7.5716429842499995,0.03999386760696693,2.087288133202831,0.0624586211634792,9.761383606223276,13.752017968408492,4.326707339034421,99.51426879779169,-3.990634362185215,-0.16971744175418016,Na,HCO3,Na-HCO3,464.4,539.1542687977917
550,-28.35002318,152.1474231,112.3,39.0,46.1,1.3,402.3,1.1,123.2,16.6,#ff99b9,#ff9d3b,#ff69bf,5.604072059484006,3.2092162106562436,2.0052398962877747,0.03324952747306149,6.593229377843668,0.03666104530638636,3.475052675818767,0.34560437043791825,10.450547469406741,12.890267117661923,2.038489423760836,46.88525674649923,-2.4397196482551813,-0.10452589986327387,Ca,HCO3,Ca-HCO3,404.5,580.6852567464992
551,-28.21195555,152.0204197,52.4,18.2,70.7,3.1,37.5,0.1,242.2,0.9,#e7ffb1,#22ff10,#543cff,2.614900943160836,1.4976342316395803,3.0752811424630297,0.07928733474345431,0.6145814110592532,0.003332822300580578,6.8316376467800755,0.01873758634904376,7.468289466488954,10.421672129213384,3.154568477206484,72.55507497574914,-2.9533826627244304,-0.16508602586569635,Na,Cl,Na-Cl,37.7,408.8750749757491
552,-27.92224304,151.64542769999997,47.0,31.0,69.0,0.5,365.0,0.9,66.0,6.8,#e4ffec,#ff662b,#ffc483,2.345426418483956,2.5509154494959887,3.0013352026866906,0.012788279797331341,5.981925734310065,0.0299954007052252,1.861635362045768,0.14157287463721951,8.015129371698277,10.92458883294799,3.014123482484022,69.32484009713251,-2.909459461249712,-0.15361682944870675,Na,HCO3,Na-HCO3,366.8,440.20484009713255
553,-28.3371977,152.2603375,32.0,30.0,385.0,2.0,475.0,3.3,425.0,75.0,#32ff3c,#beff54,#6cffab,1.5968860721592892,2.4686278543509568,16.74658047875907,0.051153119189325365,7.784697873417207,0.10998313591915905,11.98780346771896,1.5614655290869799,21.443950006142305,37.66098112240704,16.797733597948397,386.34787275281315,-16.21703111626473,-0.2743769564842865,Na,Cl,Na-Cl,481.6,1237.3078727528132
554,-27.77401769,151.3882916,57.0,27.5,92.0,2.3,405.0,6.8,87.0,2.0,#d5ffc2,#ff732b,#ffe68f,2.844453316033734,2.262908866488377,4.001780270248921,0.058826087067724166,6.6374792394399345,0.22663191643947928,2.453973886333058,0.0416390807756528,9.359724122988126,13.228574897155402,4.0606063573166455,93.39394621828285,-3.868850774167276,-0.17127676460795732,Na,HCO3,Na-HCO3,418.6,518.0539462182828
555,-27.61990793,151.2875861,30.0,13.0,95.0,1.3,280.0,1.0,75.0,2.0,#85ff74,#ff8d31,#d8ff99,1.4970806926493336,1.0697387368854145,4.132273105148342,0.03324952747306149,4.588874535909091,0.03332822300580578,2.1154947295974638,0.0416390807756528,6.779336569288014,10.897864694777555,4.165522632621403,95.80702055029228,-4.118528125489541,-0.23298530485488872,Na,HCO3,Na-HCO3,282.0,385.0070205502923
556,-27.64678016,151.3059471,31.0,15.0,87.0,1.5,305.0,1.1,58.0,8.3,#93ff86,#ff6a2f,#e4ff89,1.5469833824043115,1.2343139271754784,3.7842922120832188,0.038364839391994025,4.998595476615259,0.03666104530638636,1.6359825908887051,0.17280218521895913,6.84404129802931,10.426611412530216,3.822657051475213,87.92111218392989,-3.5825701145009052,-0.20743686845781287,Na,HCO3,Na-HCO3,307.2,384.5411121839299
557,-27.25769317,151.0107634,165.0,115.0,760.0,7.5,215.0,0.0,1620.0,50.0,#69ff6f,#1eff13,#377bff,8.233943809571334,9.463073441678667,33.05818484118674,0.1918241969599701,3.5236000900730517,0.0,45.69468615930521,1.04097701939132,50.25926326876959,84.19703532754342,33.25000903814671,764.7502078773742,-33.93777205877383,-0.25240745441511403,Na,Cl,Na-Cl,215.0,2843.750207877374
558,-27.5922283,151.290998,23.0,13.0,107.0,1.0,278.0,7.1,80.0,10.0,#62ff5f,#ff9038,#c4ff90,1.1477618643644891,1.0697387368854145,4.654244444746028,0.025576559594662682,4.556096860652597,0.236630383341221,2.256527711570628,0.208195403878264,7.25745035944271,11.577142609931286,4.679821004340691,107.6358830998359,-4.319692250488576,-0.2293488506766573,Na,HCO3,Na-HCO3,292.2,408.9558830998359
559,-27.516035100000003,151.4046863,13.0,13.0,122.0,2.5,302.0,1.0,40.0,28.0,#40ff4f,#ff5742,#afff63,0.6487349668147112,1.0697387368854145,5.3067086192431345,0.06394139898665671,4.9494289637305195,0.03332822300580578,1.128263855785314,0.5829471308591392,6.693968173380779,12.459773740159708,5.370650018229791,123.5249504192852,-5.765805566778929,-0.3010276317184199,Na,HCO3,Na-HCO3,304.0,399.9249504192852
560,-27.503053700000002,151.3042274,42.0,32.0,92.0,1.4,430.0,2.4,54.0,27.0,#baffcc,#ff5035,#ffee7d,2.095912969709067,2.6332030446410206,4.001780270248921,0.035807183432527756,7.0472001801461035,0.07998773521393386,1.523156205310174,0.5621275904713128,9.212471711141523,12.804290921712987,4.037587453681449,92.86451143467333,-3.5918192105714635,-0.16314020687181194,Na,HCO3,Na-HCO3,434.8,508.7445114346733
561,-27.09613244,151.0479793,22.0,18.0,220.0,1.0,415.0,2.2,180.0,37.0,#38ff3f,#ffce4e,#85ff76,1.0978591746095114,1.481176712610574,9.569474559290898,0.025576559594662682,6.801367615722402,0.07332209061277271,5.0771873510339125,0.7703229943495767,12.722200051718666,21.76913812499121,9.59505111888556,220.6861757343679,-9.046938073272543,-0.2622959430255289,Na,HCO3,Na-HCO3,419.4,729.3261757343679
562,-27.24184807,151.1777067,24.0,28.0,315.0,2.0,435.0,2.1,325.0,65.0,#33ff42,#d8ff59,#72ff9c,1.197664554119467,2.304052664060893,13.70174766443924,0.051153119189325365,7.129144368287338,0.06998926831219214,9.167143828255675,1.353270125208716,17.71954759006392,31.00751878543749,13.752900783628567,316.31671802345704,-13.287971195373569,-0.2727020562447483,Na,Cl,Na-Cl,439.2,1021.836718023457
563,-27.45046523,151.37257340000002,50.0,59.0,288.0,3.5,491.0,1.5,400.0,70.0,#67ff88,#caff54,#b2fff4,2.4951344877488895,4.854968113556882,12.527312150344448,0.08951795858131939,8.046919275469156,0.049992334508708665,11.28263855785314,1.457367827147848,20.836917994978855,32.58376281915731,12.616830108925768,290.18709250529264,-11.746844824178453,-0.21989320699690534,Na,Cl,Na-Cl,494.0,1165.5870925052927
564,-27.57528999,151.3519852,39.0,25.0,78.0,1.4,380.0,2.6,47.0,6.0,#beffc2,#ff4922,#ffef6b,1.9462049004441337,2.057189878625797,3.3928137073849545,0.035807183432527756,6.227758298733766,0.08665337981509502,1.3257100305477438,0.1249172423269584,7.765038951423564,10.860636560704895,3.4286208908174824,78.8582804888021,-3.0955976092813318,-0.16620055510285117,Na,HCO3,Na-HCO3,385.2,426.97828048880206
565,-27.14936225,151.1019629,25.5,24.0,215.0,1.4,335.0,8.0,220.0,22.0,#46ff53,#f2ff43,#8cff9c,1.2725185887519337,1.9749022834807652,9.351986501125195,0.035807183432527756,5.490260605462662,0.2666257840464462,6.205451206819227,0.4580298885321808,12.420367484860517,22.023008241348144,9.387793684557723,215.9192547448276,-9.602640756487627,-0.27879499480014047,Na,Cl,Na-Cl,351.0,718.0192547448277
566,-27.33543661,151.18700719999998,52.0,37.0,155.0,1.0,445.0,3.4,150.0,39.0,#96ffa0,#ffaa4e,#efffcb,2.594939867258845,3.04464102036618,6.742129803136769,0.025576559594662682,7.293032744569805,0.11331595821973964,4.2309894591949275,0.8119620751252296,12.449300237109703,19.17499361308789,6.767706362731432,155.65724634282293,-6.725693375978185,-0.21267489506129042,Na,HCO3,Na-HCO3,451.8,704.7372463428229
567,-27.3793076,151.22762980000002,25.0,18.0,64.0,1.6,240.0,0.1,51.0,6.0,#a6ffb2,#ff7530,#fcff97,1.2475672438744447,1.481176712610574,2.7838471445209882,0.040922495351460295,3.9333210307792204,0.003332822300580578,1.4385364161262753,0.1249172423269584,5.500107511533035,8.378283236229915,2.8247696398724487,64.96970171706631,-2.87817572469688,-0.2073854077902232,Na,HCO3,Na-HCO3,240.2,309.0897017170663
568,-27.53638422,151.22909950000002,40.0,18.0,190.0,2.5,431.0,3.7,151.0,15.0,#5fff54,#ffad3b,#b6ff91,1.9961075901991117,1.481176712610574,8.264546210296684,0.06394139898665671,7.06358901777435,0.12331442512148139,4.25919605558956,0.312293105817396,11.758392604302788,20.134259521376368,8.328487609283341,191.55521501351686,-8.37586691707358,-0.2626268547396704,Na,HCO3,Na-HCO3,438.4,678.5952150135168
569,-27.6500175,151.31470249999998,30.0,16.0,83.0,0.0,320.0,0.5,45.0,5.0,#96ff8f,#ff5225,#e9ff71,1.4970806926493336,1.3166015223205103,3.610301765550657,0.0,5.244428041038961,0.01666411150290289,1.2692968377584781,0.104097701939132,6.634486692239474,10.034285746071157,3.610301765550657,83.0369406076651,-3.399799053831684,-0.2039621733642343,Na,HCO3,Na-HCO3,321.0,371.6369406076651
570,-27.42779026,151.4936719,27.0,40.0,430.0,2.0,710.0,4.9,370.0,92.0,#2fff43,#ffeb5b,#72ff76,1.3473726233844003,3.2915038058012756,18.70397300225039,0.051153119189325365,11.636074716055195,0.16330829272844832,10.436440666014153,1.9153977156800288,24.151221390477826,42.14912867206511,18.755126121439716,431.36790079311345,-17.997907281587285,-0.2714602149854317,Na,HCO3,Na-HCO3,719.8,1392.2479007931133
571,-27.4778901,151.38030469999998,44.0,58.0,285.0,3.5,470.0,7.2,382.0,78.0,#61ff85,#cfff5a,#afffee,2.195718349219023,4.77268051841185,12.396819315445027,0.08951795858131939,7.702753685275973,0.2399632056418016,10.774919822749748,1.623924150250459,20.34156086391798,31.94107341568357,12.486337274026347,287.18575730260596,-11.599512551765589,-0.22186166997119391,Na,Cl,Na-Cl,484.4,1139.8257573026058
572,-27.61345464,151.25857549999998,20.0,9.3,78.0,1.2,250.0,0.8,51.0,5.0,#71ff65,#ff702e,#cbff7f,0.9980537950995558,0.7652746348487967,3.3928137073849545,0.030691871513595217,4.097209407061688,0.026662578404644623,1.4385364161262753,0.104097701939132,5.66650610353174,8.610339587745452,3.4235055788985496,78.74062831466664,-2.9438334842137124,-0.2061963509217112,Na,HCO3,Na-HCO3,251.6,315.00062831466664
573,-27.21557472,151.0241129,1150.0,610.0,3350.0,9.0,115.0,0.2,8600.0,235.0,#90ff89,#06ff08,#2946ff,57.388093218224455,50.19543303846945,145.7169989710205,0.23018903635196414,1.8847163272483765,0.006665644601161156,242.5767289938425,4.892591991139204,249.36070295683123,399.47790227143884,145.94718800737246,3356.7853241695666,-150.1171993146076,-0.23136292770648928,Na,Cl,Na-Cl,115.4,14021.025324169566
574,-27.54979703,151.292958,33.0,20.0,91.0,1.2,362.0,1.3,49.0,6.0,#96ff96,#ff4f24,#edff6f,1.6467887619142672,1.6457519029006378,3.9582826586157807,0.030691871513595217,5.932759221425324,0.04332668990754751,1.3821232233370095,0.1249172423269584,7.4831263769968395,11.270489725073656,3.9889745301293758,91.74641419297564,-3.7873633480768163,-0.20195376334160278,Na,HCO3,Na-HCO3,364.6,418.5064141929756
575,-27.3505707,151.2313603,47.0,36.0,110.0,1.5,466.0,1.2,77.0,9.0,#b3ffc4,#ff5e2a,#fff581,2.345426418483956,2.962353425221148,4.784737279645449,0.038364839391994025,7.637198334762987,0.03999386760696693,2.1719079223867293,0.1873758634904376,10.03647598824712,14.95398408177999,4.823102119037443,110.93134873786119,-4.917508093532868,-0.19677541268761178,Na,HCO3,Na-HCO3,468.4,560.9713487378611
576,-27.45691131,151.2819259,38.0,32.0,115.0,1.3,450.0,3.3,61.0,35.0,#9affb0,#ff563d,#f5ff85,1.896302210689156,2.6332030446410206,5.002225337811151,0.03324952747306149,7.374976932711038,0.10998313591915905,1.7206023800726038,0.728683913573924,9.934246362276724,14.600454985898601,5.035474865284212,115.81592190153688,-4.666208623621877,-0.19018811590176166,Na,HCO3,Na-HCO3,456.6,555.7759219015368
577,-27.40416036,151.6074889,49.0,42.0,450.0,1.0,504.0,1.6,628.0,14.0,#3eff47,#90ff32,#73ffd5,2.4452317979939115,3.4560789960913394,19.5739252349132,0.025576559594662682,8.259974164636363,0.053325156809289245,17.71374253582943,0.2914735654295696,26.318515422704653,45.10031438310098,19.599501794507862,450.78854127368083,-18.781798960396326,-0.2629810515163265,Na,Cl,Na-Cl,507.2,1488.1085412736809
578,-27.14341771,151.0919279,74.0,70.0,492.0,3.0,396.0,4.7,780.0,105.0,#56ff67,#6aff43,#6cd3ff,3.6927990418683563,5.760131660152232,21.4008249235051,0.07672967878398805,6.489979700785714,0.15664264812728715,22.001145187813623,2.186051740721772,30.8338192774484,52.40803990659876,21.477554602289086,493.983755852649,-21.57422062915036,-0.2591751414567749,Na,Cl,Na-Cl,405.4,1766.223755852649
579,-27.45997196,151.26477480000003,28.0,23.0,125.0,1.0,415.0,2.0,61.0,8.0,#73ff82,#ff5527,#d6ff6f,1.397275313139378,1.8926146883357333,5.4372014541425555,0.025576559594662682,6.801367615722402,0.06665644601161155,1.7206023800726038,0.1665563231026112,8.755182764909229,14.215446028949547,5.462778013737219,125.64389431595603,-5.460263264040318,-0.23770630369074291,Na,HCO3,Na-HCO3,419.0,497.043894315956
580,-27.5518474,151.40685430000002,41.0,34.0,125.0,2.5,455.0,2.2,99.0,19.0,#98ffad,#ff7736,#f3ff9c,2.0460102799540896,2.797778234931084,5.4372014541425555,0.06394139898665671,7.4569211208522725,0.07332209061277271,2.792453043068652,0.3955712673687016,10.7182675219024,15.8460742211436,5.501142853129212,126.52628562197188,-5.1278066992412,-0.19303345623399662,Na,HCO3,Na-HCO3,459.4,595.1662856219718
581,-27.32228031,151.2766301,37.0,59.0,389.0,3.0,470.0,9.1,503.0,95.0,#45ff67,#aaff58,#88ffe7,1.8463995209341781,4.854968113556882,16.92057092529163,0.07672967878398805,7.702753685275973,0.3032868293528326,14.187917986500324,1.977856336843508,24.171814837972637,40.6959688426423,16.99730060407562,390.9379138937392,-16.524154004669665,-0.25473591152780106,Na,Cl,Na-Cl,488.2,1377.8579138937394
582,-28.031948699999997,151.774361,49.0,30.0,64.0,2.0,305.0,2.2,85.0,6.0,#eeffef,#ff9034,#ffb1a0,2.4452317979939115,2.4686278543509568,2.7838471445209882,0.051153119189325365,4.998595476615259,0.07332209061277271,2.397560693543792,0.1249172423269584,7.594395503098782,10.583860179765496,2.8350002637103136,65.20500606533722,-2.9894646766667146,-0.16445277967372476,Na,HCO3,Na-HCO3,309.4,420.8450060653372
583,-28.20172622,151.973353,45.0,32.0,42.0,0.9,315.0,1.5,47.0,2.8,#eddaff,#ff5624,#ff8465,2.2456210389740003,2.6332030446410206,1.8268996885918987,0.023018903635196413,5.162483852897727,0.049992334508708665,1.3257100305477438,0.05829471308591391,6.596480931040093,8.578661268069212,1.849918592227095,42.54812762122319,-1.9821803370291189,-0.13062021502147517,Mg,HCO3,Mg-HCO3,318.0,360.1481276212232
584,-28.20036634,151.9759543,45.0,25.0,40.0,1.8,240.0,0.7,65.0,2.8,#ffe7f5,#ff8e32,#ff8a99,2.2456210389740003,2.057189878625797,1.7399044653256177,0.046037807270392826,3.9333210307792204,0.023329756104064042,1.8334287656511352,0.05829471308591391,5.8483742656203335,7.874695462791818,1.7859422725960106,41.07667226970824,-2.0263211971714847,-0.14765801218485414,Ca,HCO3,Ca-HCO3,241.4,323.7166722697083
585,-28.0985631,151.8180989,52.0,30.0,67.0,1.0,300.0,1.7,105.0,4.0,#f1ffec,#ffae36,#ffafb6,2.594939867258845,2.4686278543509568,2.9143399794204097,0.025576559594662682,4.916651288474026,0.05665797910986982,2.961692621436449,0.0832781615513056,8.01828005057165,10.943400799639946,2.9399165390150723,67.61808039734666,-2.925120749068295,-0.15426484456601605,Na,HCO3,Na-HCO3,303.4,440.6580803973467
586,-28.14410251,151.88599250000001,55.0,37.0,47.0,0.8,365.0,1.1,50.0,2.5,#f3d6ff,#ff5022,#ff7f5e,2.7446479365237786,3.04464102036618,2.044387746757601,0.020461247675730147,5.981925734310065,0.03666104530638636,1.4103298197316425,0.052048850969566,7.48096545031766,9.918986945756622,2.0648489944333313,47.49152687196662,-2.438021495438962,-0.14011656123777785,Mg,HCO3,Mg-HCO3,367.2,412.31152687196663
587,-28.21156951,152.02061650000002,13.9,6.5,7.6,4.4,72.0,0.2,10.7,2.0,#ffd0e1,#ff572a,#ff7b67,0.6936473875941913,0.5348693684427073,0.3305818484118674,0.1125368622165158,1.1799963092337662,0.006665644601161156,0.30181058142257144,0.0416390807756528,1.5301116160331518,2.114754177293665,0.4431187106283832,10.191730344452814,-0.5846425612605133,-0.16040167029768365,Ca,HCO3,Ca-HCO3,72.4,86.73173034445281
588,-28.20833715,152.0263644,71.1,70.0,135.4,1.6,379.9,4.5,279.0,67.2,#c4fffb,#deff62,#e0baff,3.5480812415789207,5.760131660152232,5.889576615127217,0.040922495351460295,6.226119414970941,0.149977003526126,7.869640394102565,1.3990731140619341,15.644809926661567,21.16921112268851,5.930499110478677,136.40147954100956,-5.5244011960269415,-0.15006242291819602,Na,Cl,Na-Cl,388.9,857.0414795410095
589,-28.15684838,151.8429605,56.0,37.0,87.0,2.0,399.0,3.8,102.0,8.0,#ddffe4,#ff8632,#ffc99f,2.794550626278756,3.04464102036618,3.7842922120832188,0.051153119189325365,6.539146213670454,0.12664724742206193,2.8770728322525505,0.1665563231026112,9.709422616447677,13.510082309190024,3.835445331272544,88.21524261926851,-3.8006596927423466,-0.16368392456748151,Na,HCO3,Na-HCO3,406.6,535.1752426192685
590,-28.10670229,151.82890319999998,29.0,20.0,113.0,2.3,340.0,0.6,90.0,12.0,#78ff7e,#ff8c38,#d8ff9f,1.447178002894356,1.6457519029006378,4.91523011454487,0.058826087067724166,5.572204793603896,0.019996933803483465,2.5385936755169562,0.2498344846539168,8.380629887578252,13.041042309020183,4.974056201612594,114.40329263708966,-4.660412421441931,-0.2175559582216911,Na,HCO3,Na-HCO3,341.2,470.12329263708966
591,-28.33555722,152.286082,30.0,23.0,120.0,2.0,355.0,1.3,89.0,0.0,#7aff86,#ff862e,#dbff94,1.4970806926493336,1.8926146883357333,5.219713395976854,0.051153119189325365,5.818037358027597,0.04332668990754751,2.5103870791223235,0.0,8.371751127057468,13.931428411317427,5.270866515166179,121.22992984882211,-5.559677284259958,-0.24927734069010057,Na,HCO3,Na-HCO3,357.6,477.7899298488221
592,-28.34460055,152.2481295,45.0,27.0,48.0,1.9,300.0,1.3,45.0,2.0,#fffafe,#ff5724,#ffa46c,2.2456210389740003,2.221765068915861,2.0878853583907415,0.048595463229859095,4.916651288474026,0.04332668990754751,1.2692968377584781,0.0416390807756528,6.2709138969157046,8.740347751131061,2.1364808216206006,49.13905889727381,-2.4694338542153567,-0.16450541680729908,Ca,HCO3,Ca-HCO3,302.6,349.6990588972738
593,-28.16525597,151.96288090000002,170.0,110.0,170.0,0.8,460.0,1.5,540.0,58.0,#f8eaff,#98ff43,#c482ff,8.483457258346224,9.051635465953508,7.394593977633876,0.020461247675730147,7.538865308993506,0.049992334508708665,15.231562053101738,1.2075333424939312,24.027953039097884,32.365203174918946,7.415055225309605,170.54627018212094,-8.337250135821062,-0.14784152360936295,Mg,Cl,Mg-Cl,463.0,1326.3462701821209
594,-28.01036673,151.7699017,33.0,20.0,55.0,1.3,255.0,0.8,37.0,6.0,#d0ffd0,#ff5528,#ffdd78,1.6467887619142672,1.6457519029006378,2.3923686398227244,0.03324952747306149,4.179153595202922,0.026662578404644623,1.0436440666014155,0.1249172423269584,5.374377482535941,8.143776999406477,2.4256181672957857,55.78921784780307,-2.7693995168705356,-0.2048652070495204,Na,HCO3,Na-HCO3,256.6,305.74921784780304
595,-28.12568384,151.8273155,43.0,28.0,70.0,1.8,335.0,2.4,70.0,6.1,#d7ffdd,#ff722e,#ffd490,2.145815659464045,2.304052664060893,3.044832814319831,0.046037807270392826,5.490260605462662,0.07998773521393386,1.9744617476242994,0.12699919636574103,7.671709284666637,10.631609566705386,3.090870621590224,71.09002429657515,-2.959900282038749,-0.1617138567094827,Na,HCO3,Na-HCO3,339.8,422.0700242965752
596,-28.12863709,151.83220369999998,45.0,36.0,82.0,1.0,410.0,1.3,79.0,5.0,#ceffe8,#ff6b2b,#ffd488,2.2456210389740003,2.962353425221148,3.5668041539175164,0.025576559594662682,6.719423427581169,0.04332668990754751,2.228321115175995,0.104097701939132,9.095168934603844,12.392735891219507,3.592380713512179,82.62475641078012,-3.297566956615663,-0.15346153956586647,Na,HCO3,Na-HCO3,412.6,495.1847564107801
597,-28.20564362,152.03090569999998,52.0,24.0,47.0,1.5,230.0,0.2,115.0,0.0,#ffe6e1,#ffe638,#ffa6ef,2.594939867258845,1.9749022834807652,2.044387746757601,0.038364839391994025,3.769432654496753,0.006665644601161156,3.2437585853827775,0.0,7.019856884480691,8.7353473230388,2.0827525861495952,47.903309481440694,-1.715490438558109,-0.1088840497376325,Ca,HCO3,Ca-HCO3,230.4,377.1433094814407
598,-28.13691219,151.8207721,48.0,28.0,56.0,2.3,265.0,0.5,92.0,2.6,#fbfff7,#ffae35,#ffa8b8,2.395329108238934,2.304052664060893,2.435866251455865,0.058826087067724166,4.343041971485389,0.01666411150290289,2.595006868306222,0.05413080500834864,7.008843756302863,9.688766449347005,2.494692338523589,57.377923786042544,-2.6799226930441424,-0.160497380166256,Na,HCO3,Na-HCO3,266.0,387.57792378604256
599,-28.10382111,151.8299116,33.0,21.0,84.0,0.5,310.0,2.9,65.0,16.0,#a2ffa5,#ff7339,#f7ff9c,1.6467887619142672,1.7280394980456697,3.6537993771837973,0.012788279797331341,5.080539664756493,0.09665184671683674,1.8334287656511352,0.3331126462052224,7.3437329233296875,10.708003573922195,3.666587656981129,84.33151611056596,-3.3642706505925073,-0.18636825610127145,Na,HCO3,Na-HCO3,315.8,408.81151611056595
600,-28.200057,151.9691395,55.0,30.0,60.0,0.8,285.0,0.7,98.0,15.0,#fffbf4,#ffac41,#ffa8c7,2.7446479365237786,2.4686278543509568,2.609856697988427,0.020461247675730147,4.670818724050324,0.023329756104064042,2.764246446674019,0.312293105817396,7.770688032645803,10.473911682203049,2.630317945664157,60.49731275027561,-2.7032236495572457,-0.1481656869323998,Ca,HCO3,Ca-HCO3,286.4,430.3373127502756
601,-28.200584999999997,151.9690076,38.0,29.0,74.0,1.1,385.0,2.1,44.0,5.1,#c7ffdb,#ff4420,#ffe165,1.896302210689156,2.386340259205925,3.218823260852393,0.02813421555412895,6.309702486875,0.06998926831219214,1.2410902413638454,0.10617965597791464,7.726961652528952,10.776557422708125,3.246957476406522,74.68002195735001,-3.049595770179173,-0.16481166408288203,Na,HCO3,Na-HCO3,389.2,424.30002195734994
602,-28.2017163,152.0176196,82.0,50.0,80.0,1.5,437.0,1.0,170.0,8.0,#feedff,#ffbe38,#ff9cd2,4.092020559908179,4.114379757251594,3.4798089306512354,0.038364839391994025,7.16192204354383,0.03332822300580578,4.795121387087584,0.1665563231026112,12.156927976739832,15.242747857246233,3.5181737700432296,80.91799671099429,-3.085819880506401,-0.11262249594496317,Mg,HCO3,Mg-HCO3,439.0,654.3179967109943
603,-27.53006805,151.3661421,30.0,32.0,94.0,1.9,385.0,9.6,67.0,13.0,#9affc5,#ff5f2e,#ffff86,1.4970806926493336,2.6332030446410206,4.088775493515202,0.048595463229859095,6.309702486875,0.31995094085573544,1.889841958440401,0.2706540250417432,8.790149411212878,12.405025650780477,4.137370956745062,95.15953200513641,-3.6148762395675984,-0.17055184630438378,Na,HCO3,Na-HCO3,404.2,479.67953200513637
604,-27.27403841,151.172635,25.0,16.0,180.0,1.3,370.0,3.4,130.0,34.0,#44ff45,#ffaf4f,#9fff81,1.2475672438744447,1.3166015223205103,7.82957009396528,0.03324952747306149,6.063869922451298,0.11331595821973964,3.6668575313022704,0.7078643731860976,10.551907785159406,18.28980800907164,7.862819621438342,180.84485129308186,-7.7379002239122325,-0.2682884846074233,Na,HCO3,Na-HCO3,376.8,611.9248512930819
605,-27.66147067,151.400817,46.0,27.0,87.0,1.8,395.0,1.8,77.0,5.0,#c1ffbf,#ff6c2b,#ffed8c,2.2955237287289783,2.221765068915861,3.7842922120832188,0.046037807270392826,6.473590863157467,0.0599908014104504,2.1719079223867293,0.104097701939132,8.809587288893779,12.177948836352064,3.8303300193536116,88.09759044513306,-3.368361547458285,-0.16049342463818292,Na,HCO3,Na-HCO3,398.6,482.257590445133
606,-27.65476255,151.38477609999998,47.0,27.0,74.0,2.0,370.0,4.3,65.0,3.7,#d8ffd3,#ff6228,#ffd980,2.345426418483956,2.221765068915861,3.218823260852393,0.051153119189325365,6.063869922451298,0.14331135892496483,1.8334287656511352,0.07703229943495768,8.117642346462356,11.107144247483253,3.2699763800417183,75.20945674095952,-2.9895019010208976,-0.1555024752244777,Na,HCO3,Na-HCO3,378.6,445.0694567409595
